Season,Weathersit,Temp,Atemp,Hum,Windspeed,Count,Cluster_Label
1,1,0.14,0.1364,0.59,0.194,153,3
1,1,0.14,0.1515,0.54,0.1642,106,0
1,1,0.14,0.1364,0.59,0.194,81,0
1,1,0.14,0.1515,0.63,0.1642,59,0
1,2,0.14,0.1364,0.63,0.2239,35,0
1,2,0.16,0.1515,0.64,0.2537,24,0
1,2,0.16,0.1364,0.69,0.2836,9,0
1,2,0.16,0.1667,0.69,0.1642,5,0
1,1,0.16,0.1515,0.69,0.2239,2,0
1,1,0.14,0.1667,0.74,0.1045,1,0
1,1,0.14,0.1364,0.74,0.2239,9,0
1,1,0.16,0.1818,0.74,0.1045,36,0
1,1,0.16,0.1515,0.74,0.2239,108,0
1,2,0.16,0.1818,0.74,0.1343,238,3
1,2,0.2,0.2273,0.64,0.0896,144,3
1,2,0.22,0.2424,0.6,0.1045,55,0
1,2,0.24,0.2424,0.6,0.1343,61,0
1,2,0.26,0.2879,0.56,0.0896,106,0
1,2,0.26,0.2727,0.56,0.1343,93,0
1,2,0.3,0.3333,0.45,0.0,68,0
1,2,0.32,0.3485,0.42,0.0,84,0
1,2,0.32,0.3485,0.42,0.0,116,0
1,1,0.3,0.3333,0.45,0.0,222,3
1,2,0.3,0.3182,0.49,0.0896,225,3
1,2,0.26,0.2576,0.65,0.1642,146,3
1,1,0.24,0.2273,0.65,0.194,119,3
1,1,0.24,0.2273,0.65,0.194,45,0
1,1,0.22,0.2273,0.64,0.1642,53,0
1,2,0.22,0.2273,0.64,0.1642,40,0
1,2,0.22,0.2273,0.69,0.1343,17,0
1,2,0.24,0.2424,0.65,0.1343,5,0
1,3,0.22,0.2273,0.69,0.194,10,0
1,3,0.2,0.1818,0.86,0.2836,1,0
1,3,0.2,0.1818,0.86,0.2836,8,0
1,3,0.22,0.2121,0.87,0.2985,30,0
1,3,0.22,0.2121,0.87,0.2985,72,0
1,3,0.22,0.2121,0.87,0.2985,58,0
1,3,0.22,0.2121,0.93,0.2836,28,0
1,3,0.22,0.197,0.93,0.3284,41,0
1,3,0.22,0.197,0.93,0.3284,48,0
1,3,0.22,0.197,0.93,0.3284,47,0
1,3,0.22,0.197,0.93,0.3582,36,0
1,3,0.22,0.1818,0.93,0.4627,43,0
1,4,0.22,0.197,0.93,0.3284,36,0
1,3,0.2,0.1818,0.93,0.3582,26,0
1,1,0.22,0.2273,0.55,0.194,24,0
1,1,0.22,0.2424,0.55,0.1045,84,0
1,1,0.2,0.2273,0.69,0.0896,104,0
1,1,0.2,0.2273,0.69,0.0896,79,0
1,1,0.18,0.2121,0.74,0.0896,59,0
1,1,0.18,0.2121,0.74,0.0896,38,0
1,1,0.18,0.2121,0.74,0.0896,27,0
1,1,0.18,0.197,0.8,0.1642,16,0
1,2,0.2,0.2121,0.75,0.1343,9,0
1,2,0.2,0.2121,0.75,0.1343,3,0
1,2,0.2,0.2121,0.75,0.1642,2,0
1,2,0.2,0.2273,0.75,0.1045,1,0
1,2,0.18,0.2121,0.8,0.1045,4,0
1,2,0.18,0.197,0.8,0.1343,16,0
1,2,0.16,0.197,0.86,0.0896,60,0
1,2,0.16,0.197,0.86,0.0896,157,3
1,3,0.18,0.2121,0.86,0.0896,101,0
1,3,0.18,0.2121,0.86,0.1045,49,0
1,3,0.18,0.2121,0.93,0.1045,30,0
1,3,0.18,0.2121,0.93,0.1045,29,0
1,3,0.18,0.2121,0.93,0.1045,31,0
1,3,0.22,0.2727,0.8,0.0,38,0
1,2,0.2,0.2576,0.86,0.0,41,0
1,1,0.22,0.2727,0.8,0.0,80,0
1,1,0.24,0.2424,0.75,0.1343,149,3
1,1,0.24,0.2273,0.75,0.194,109,0
1,2,0.24,0.2424,0.75,0.1343,89,0
1,2,0.24,0.2273,0.7,0.194,62,0
1,2,0.22,0.2273,0.75,0.1343,58,0
1,1,0.24,0.2121,0.65,0.3582,26,0
1,1,0.24,0.2273,0.6,0.2239,23,0
1,1,0.22,0.197,0.64,0.3582,28,0
1,1,0.22,0.2273,0.64,0.194,20,0
1,1,0.22,0.2273,0.64,0.1642,15,0
1,1,0.2,0.2121,0.64,0.1343,8,0
1,1,0.16,0.1818,0.69,0.1045,3,0
1,1,0.16,0.1818,0.64,0.1343,2,0
1,1,0.16,0.1818,0.59,0.1045,5,0
1,1,0.18,0.197,0.55,0.1642,34,0
1,1,0.18,0.2121,0.59,0.0896,34,0
1,2,0.18,0.2121,0.64,0.1045,55,0
1,2,0.18,0.197,0.64,0.1343,64,0
1,2,0.2,0.197,0.59,0.194,78,0
1,2,0.22,0.2273,0.55,0.1642,65,0
1,2,0.22,0.2273,0.6,0.1343,99,0
1,1,0.22,0.2121,0.69,0.2537,120,3
1,1,0.24,0.2424,0.6,0.1642,107,0
1,1,0.24,0.2879,0.6,0.0,91,0
1,1,0.22,0.2273,0.69,0.1343,68,0
1,2,0.22,0.2121,0.69,0.2537,58,0
1,1,0.18,0.2121,0.74,0.0896,43,0
1,1,0.18,0.2121,0.74,0.0896,36,0
1,1,0.16,0.197,0.8,0.0896,32,0
1,1,0.16,0.197,0.8,0.0896,33,0
1,1,0.16,0.1818,0.8,0.1045,33,0
1,1,0.14,0.2121,0.8,0.0,29,0
1,1,0.16,0.2273,0.8,0.0,11,0
1,1,0.14,0.2121,0.93,0.0,8,0
1,1,0.14,0.2121,0.93,0.0,1,0
1,1,0.14,0.2121,0.86,0.0,3,0
1,1,0.14,0.2121,0.86,0.0,3,0
1,2,0.14,0.2121,0.86,0.0,12,0
1,2,0.16,0.2273,0.8,0.0,38,0
1,2,0.18,0.2424,0.8,0.0,64,0
1,1,0.22,0.2727,0.75,0.0,59,0
1,1,0.3,0.3182,0.52,0.1045,97,0
1,1,0.28,0.2879,0.61,0.1045,84,0
1,1,0.28,0.303,0.61,0.0896,122,3
1,1,0.3,0.3333,0.56,0.0,109,0
1,1,0.3,0.3333,0.56,0.0,123,3
1,1,0.3,0.2879,0.56,0.194,77,0
1,1,0.26,0.2576,0.65,0.1642,65,0
1,1,0.26,0.2576,0.65,0.194,55,0
1,2,0.26,0.2727,0.65,0.1045,33,0
1,2,0.24,0.2424,0.7,0.1642,28,0
1,2,0.24,0.2273,0.7,0.194,21,0
1,2,0.24,0.2121,0.65,0.2836,21,0
1,2,0.24,0.2273,0.65,0.2239,7,0
1,1,0.22,0.2121,0.64,0.2537,7,0
1,1,0.22,0.2273,0.64,0.194,1,0
1,1,0.22,0.2273,0.64,0.194,2,0
1,1,0.2,0.197,0.59,0.2239,2,0
1,1,0.18,0.1667,0.64,0.2836,8,0
1,1,0.16,0.1364,0.69,0.3284,37,0
1,2,0.16,0.1364,0.64,0.2836,72,0
1,2,0.16,0.1364,0.59,0.2836,185,3
1,2,0.16,0.1364,0.59,0.2985,112,0
1,2,0.16,0.1515,0.59,0.194,69,0
1,2,0.16,0.1515,0.59,0.194,48,0
1,2,0.18,0.2121,0.55,0.1045,68,0
1,2,0.16,0.2273,0.59,0.0,54,0
1,2,0.18,0.197,0.55,0.1343,86,0
1,2,0.16,0.1818,0.59,0.1343,44,0
1,2,0.16,0.1818,0.56,0.194,86,0
1,2,0.16,0.1515,0.59,0.194,161,3
1,2,0.16,0.1515,0.55,0.2239,156,3
1,1,0.3,0.3182,0.61,0.1045,111,0
1,3,0.16,0.1667,0.59,0.1642,78,0
1,3,0.16,0.197,0.59,0.0896,56,0
1,2,0.16,0.1818,0.59,0.1045,34,0
1,2,0.16,0.197,0.64,0.0896,17,0
1,2,0.16,0.1818,0.64,0.1045,8,0
1,2,0.16,0.1818,0.69,0.1045,3,0
1,2,0.16,0.2273,0.69,0.0,2,0
1,2,0.16,0.2273,0.69,0.0,2,0
1,3,0.14,0.2121,0.93,0.0,3,0
1,3,0.14,0.2121,0.93,0.0,22,0
1,3,0.16,0.2273,0.93,0.0,52,0
1,3,0.16,0.2273,0.93,0.0,135,3
1,2,0.16,0.2273,0.93,0.0,116,0
1,2,0.16,0.2273,0.93,0.0,47,0
1,2,0.18,0.2424,0.86,0.0,51,0
1,2,0.2,0.2576,0.86,0.0,55,0
1,2,0.2,0.2576,0.86,0.0,52,0
1,2,0.22,0.2576,0.8,0.0896,54,0
1,2,0.24,0.2879,0.75,0.0,52,0
1,2,0.24,0.2424,0.75,0.1343,64,0
1,2,0.24,0.2879,0.75,0.0,176,3
1,2,0.24,0.2576,0.81,0.1045,168,3
1,2,0.24,0.2424,0.81,0.1343,108,0
1,2,0.22,0.2273,0.87,0.1343,74,0
1,2,0.22,0.2273,0.87,0.1343,64,0
1,2,0.22,0.2576,0.87,0.0896,36,0
1,3,0.2,0.197,0.93,0.194,16,0
1,3,0.22,0.2424,0.93,0.1045,2,0
1,3,0.22,0.2273,0.93,0.194,3,0
1,3,0.22,0.2273,0.93,0.1343,4,0
1,3,0.22,0.2273,0.93,0.1343,1,0
1,3,0.22,0.2121,0.93,0.2836,1,0
1,3,0.22,0.2424,0.93,0.1045,3,0
1,3,0.22,0.2424,0.93,0.1045,18,0
1,3,0.22,0.2121,0.93,0.2239,49,0
1,3,0.22,0.2121,0.93,0.2239,155,3
1,2,0.24,0.2576,0.93,0.0896,123,3
1,2,0.22,0.2727,1.0,0.0,61,0
1,2,0.24,0.2273,0.93,0.194,52,0
1,2,0.24,0.2273,0.93,0.2239,64,0
1,1,0.34,0.3333,0.93,0.1642,75,0
1,1,0.38,0.3939,0.82,0.3881,63,0
1,1,0.38,0.3939,0.76,0.3284,76,0
1,1,0.36,0.3333,0.71,0.2985,103,0
1,1,0.36,0.3182,0.53,0.5224,190,3
1,1,0.34,0.2879,0.42,0.5522,182,3
1,1,0.28,0.2424,0.45,0.4925,91,0
1,1,0.24,0.197,0.48,0.5522,75,0
1,1,0.22,0.197,0.47,0.3284,63,0
1,1,0.22,0.2121,0.44,0.2537,40,0
1,1,0.2,0.1667,0.44,0.4478,32,0
1,1,0.2,0.1667,0.4,0.4478,12,0
1,1,0.2,0.1515,0.44,0.5224,5,0
1,1,0.18,0.1667,0.43,0.2537,2,0
1,1,0.18,0.1667,0.43,0.2537,1,0
1,1,0.16,0.1364,0.5,0.2985,2,0
1,1,0.16,0.1364,0.43,0.3582,39,0
1,1,0.14,0.1212,0.5,0.3284,87,0
1,1,0.14,0.1212,0.5,0.3582,188,3
1,1,0.16,0.1364,0.47,0.2985,133,3
1,1,0.18,0.1515,0.43,0.3284,52,0
1,1,0.18,0.1364,0.43,0.4478,64,0
1,1,0.2,0.1818,0.4,0.3582,69,0
1,1,0.2,0.1667,0.4,0.4179,51,0
1,1,0.22,0.197,0.37,0.3881,47,0
1,1,0.22,0.197,0.37,0.3284,60,0
1,1,0.22,0.2121,0.37,0.2537,78,0
1,1,0.2,0.197,0.4,0.194,175,3
1,1,0.2,0.2121,0.4,0.1642,147,3
1,1,0.2,0.2576,0.4,0.0,96,0
1,1,0.2,0.2273,0.47,0.0896,109,0
1,1,0.18,0.2121,0.55,0.1045,54,0
1,1,0.18,0.2121,0.51,0.0896,41,0
1,1,0.2,0.2273,0.47,0.1045,38,0
1,2,0.2,0.2576,0.44,0.0,13,0
1,2,0.16,0.2273,0.59,0.0,7,0
1,2,0.14,0.1667,0.63,0.1045,1,0
1,2,0.14,0.1667,0.63,0.1045,1,0
1,2,0.14,0.1515,0.63,0.1343,7,0
1,2,0.16,0.2273,0.55,0.0,28,0
1,1,0.14,0.2121,0.59,0.0,87,0
1,1,0.14,0.1515,0.74,0.1343,220,3
1,2,0.16,0.1818,0.8,0.1343,127,3
1,2,0.2,0.2121,0.51,0.1343,51,0
1,1,0.22,0.2273,0.51,0.1642,64,0
1,2,0.24,0.2424,0.48,0.1642,86,0
1,2,0.26,0.2576,0.5,0.2239,82,0
1,2,0.28,0.2727,0.45,0.1642,91,0
1,2,0.28,0.2727,0.48,0.2537,90,0
1,2,0.3,0.2879,0.42,0.2239,99,0
1,2,0.26,0.2727,0.56,0.1343,205,3
1,2,0.24,0.2576,0.6,0.1045,155,3
1,2,0.24,0.2424,0.65,0.1343,103,0
1,2,0.24,0.2424,0.65,0.1642,71,0
1,2,0.24,0.2424,0.7,0.1642,43,0
1,2,0.24,0.2424,0.65,0.1642,46,0
1,2,0.24,0.2424,0.7,0.1343,31,0
1,2,0.24,0.2424,0.7,0.1642,39,0
1,2,0.24,0.2424,0.65,0.1642,18,0
1,2,0.24,0.2424,0.75,0.1642,17,0
1,2,0.24,0.2424,0.75,0.1642,11,0
1,3,0.22,0.2273,0.93,0.1343,8,0
1,3,0.2,0.2273,1.0,0.0896,9,0
1,3,0.2,0.2576,1.0,0.0,4,0
1,3,0.22,0.2576,0.93,0.0896,4,0
1,3,0.2,0.2273,1.0,0.0896,10,0
1,3,0.2,0.2273,1.0,0.0896,20,0
1,3,0.2,0.2121,1.0,0.1343,34,0
1,3,0.22,0.2273,1.0,0.1343,47,0
1,3,0.22,0.2273,1.0,0.1642,52,0
1,3,0.22,0.2273,1.0,0.1642,72,0
1,3,0.22,0.2727,1.0,0.0,55,0
1,3,0.22,0.2727,1.0,0.0,60,0
1,3,0.22,0.2273,1.0,0.1343,71,0
1,2,0.24,0.2121,1.0,0.2836,78,0
1,2,0.28,0.2424,0.93,0.4478,83,0
1,2,0.28,0.2424,0.93,0.4478,84,0
1,1,0.3,0.2879,0.87,0.2537,69,0
1,1,0.26,0.2576,1.0,0.194,56,0
1,1,0.26,0.2727,0.93,0.1343,45,0
1,1,0.26,0.2576,0.93,0.2239,59,0
1,1,0.26,0.2576,0.7,0.194,39,0
1,1,0.26,0.2273,0.65,0.4179,44,0
1,1,0.26,0.2273,0.6,0.3284,20,0
1,1,0.26,0.2879,0.6,0.0896,13,0
1,1,0.26,0.2273,0.6,0.3582,2,0
1,1,0.26,0.2576,0.6,0.2239,1,0
1,1,0.26,0.2576,0.6,0.2239,1,0
1,1,0.24,0.2424,0.65,0.1642,8,0
1,1,0.24,0.2576,0.65,0.1045,23,0
1,1,0.28,0.2879,0.56,0.1045,45,0
1,1,0.3,0.2879,0.52,0.2537,89,0
1,1,0.32,0.303,0.49,0.2537,117,0
1,1,0.34,0.3333,0.46,0.0,174,3
1,1,0.34,0.3636,0.46,0.0,182,3
1,1,0.34,0.3485,0.46,0.0896,161,3
1,1,0.34,0.3485,0.46,0.0896,182,3
1,1,0.34,0.3485,0.49,0.1045,157,3
1,1,0.34,0.3636,0.46,0.0,121,3
1,1,0.3,0.303,0.56,0.1642,78,0
1,1,0.28,0.2879,0.61,0.1343,21,0
1,1,0.28,0.2879,0.61,0.1045,26,0
1,1,0.26,0.303,0.6,0.0,27,0
1,1,0.26,0.303,0.6,0.0,62,0
1,1,0.24,0.2879,0.65,0.0,30,0
1,1,0.24,0.2879,0.65,0.0,15,0
1,1,0.22,0.2727,0.75,0.0,5,0
1,1,0.2,0.2576,0.8,0.0,3,0
1,1,0.2,0.2576,0.86,0.0,1,0
1,1,0.2,0.2576,0.86,0.0,2,0
1,1,0.2,0.2576,0.86,0.0,10,0
1,1,0.18,0.2424,0.93,0.0,30,0
1,1,0.18,0.2424,0.86,0.0,95,0
1,2,0.16,0.2273,1.0,0.0,230,3
1,1,0.22,0.2727,0.8,0.0,118,3
1,1,0.24,0.2576,0.75,0.1045,55,0
1,1,0.3,0.3182,0.65,0.0896,47,0
1,2,0.32,0.3485,0.62,0.0,66,0
1,2,0.36,0.3636,0.57,0.0896,64,0
1,2,0.36,0.3636,0.57,0.0896,60,0
1,2,0.38,0.3939,0.54,0.0896,50,0
1,2,0.36,0.3485,0.57,0.1343,114,0
1,2,0.32,0.3182,0.7,0.1642,216,3
1,2,0.34,0.3333,0.66,0.1343,175,3
1,2,0.32,0.3485,0.7,0.0,128,3
1,2,0.32,0.3333,0.7,0.1045,88,0
1,1,0.32,0.3485,0.7,0.0,78,0
1,1,0.28,0.303,0.81,0.0896,37,0
1,2,0.3,0.3333,0.81,0.0,25,0
1,2,0.28,0.3182,0.87,0.0,10,0
1,2,0.28,0.3182,0.87,0.0,4,0
1,2,0.26,0.2727,0.93,0.1045,2,0
1,3,0.28,0.2727,0.93,0.1642,1,0
1,1,0.26,0.2576,0.93,0.1642,3,0
1,1,0.26,0.2273,0.81,0.3284,2,0
1,1,0.26,0.2273,0.7,0.3284,39,0
1,1,0.24,0.197,0.65,0.4179,100,0
1,1,0.24,0.197,0.56,0.4925,243,3
1,1,0.24,0.197,0.52,0.4925,135,3
1,1,0.22,0.1818,0.47,0.5522,48,0
1,1,0.22,0.1818,0.47,0.4627,50,0
1,1,0.24,0.197,0.38,0.4925,65,0
1,2,0.24,0.197,0.32,0.4478,50,0
1,1,0.22,0.197,0.37,0.4179,64,0
1,1,0.22,0.197,0.35,0.3881,51,0
1,1,0.22,0.1818,0.35,0.5224,83,0
1,1,0.22,0.1818,0.32,0.5821,176,3
1,1,0.2,0.1818,0.32,0.3881,152,3
1,1,0.16,0.1212,0.4,0.4627,101,0
1,1,0.16,0.1364,0.4,0.3284,56,0
1,1,0.14,0.1061,0.33,0.4627,54,0
1,1,0.12,0.1061,0.33,0.3582,29,0
1,1,0.12,0.1061,0.33,0.3284,12,0
1,1,0.1,0.0758,0.36,0.3582,17,0
1,1,0.1,0.1061,0.36,0.2239,7,0
1,1,0.08,0.0758,0.38,0.2836,3,0
1,1,0.06,0.0758,0.45,0.1343,2,0
1,1,0.06,0.1061,0.45,0.1045,7,0
1,1,0.06,0.1515,0.45,0.0,43,0
1,1,0.06,0.1061,0.49,0.1045,99,0
1,1,0.1,0.1364,0.42,0.0,199,3
1,1,0.12,0.1364,0.39,0.1642,123,3
1,1,0.14,0.1818,0.36,0.0,59,0
1,2,0.14,0.1515,0.43,0.1642,41,0
1,2,0.18,0.1818,0.4,0.2239,61,0
1,1,0.18,0.1667,0.4,0.2537,69,0
1,1,0.2,0.1818,0.34,0.2985,58,0
1,2,0.2,0.1818,0.34,0.2836,64,0
1,2,0.2,0.197,0.37,0.2537,79,0
1,2,0.2,0.197,0.34,0.2537,166,3
1,2,0.18,0.1667,0.47,0.2985,170,3
1,3,0.14,0.1212,0.86,0.2537,88,0
1,3,0.14,0.1515,0.86,0.1642,84,0
1,2,0.14,0.1515,0.86,0.1642,83,0
1,3,0.16,0.1667,0.8,0.1642,46,0
1,3,0.16,0.1515,0.8,0.194,37,0
1,3,0.14,0.1364,0.86,0.194,16,0
1,3,0.14,0.1515,0.8,0.1343,7,0
1,3,0.14,0.1515,0.8,0.1343,3,0
1,2,0.14,0.1364,0.59,0.2239,1,0
1,2,0.12,0.1212,0.5,0.2239,6,0
1,2,0.12,0.1212,0.54,0.2836,26,0
1,1,0.1,0.0758,0.5,0.4179,99,0
1,1,0.1,0.0758,0.49,0.3284,178,3
1,1,0.12,0.1061,0.42,0.3582,122,3
1,1,0.12,0.1061,0.42,0.2985,35,0
1,1,0.14,0.1212,0.39,0.3582,45,0
1,1,0.16,0.1364,0.34,0.3881,69,0
1,1,0.18,0.1667,0.29,0.2985,62,0
1,1,0.2,0.1818,0.27,0.2836,48,0
1,1,0.2,0.197,0.25,0.2537,50,0
1,1,0.2,0.1818,0.27,0.2985,80,0
1,1,0.18,0.1818,0.26,0.194,165,3
1,1,0.16,0.1818,0.28,0.1343,160,3
1,1,0.14,0.1667,0.28,0.1045,112,0
1,1,0.14,0.1818,0.31,0.0896,97,0
1,1,0.14,0.2121,0.39,0.0,72,0
1,1,0.12,0.197,0.39,0.0,51,0
1,1,0.12,0.1515,0.42,0.1045,34,0
1,1,0.1,0.1364,0.49,0.1045,14,0
1,1,0.1,0.1364,0.54,0.0896,7,0
1,1,0.1,0.1364,0.54,0.0896,3,0
1,1,0.08,0.1212,0.63,0.0896,4,0
1,1,0.1,0.1818,0.68,0.0,24,0
1,1,0.08,0.1667,0.73,0.0,74,0
1,1,0.1,0.1212,0.74,0.1642,216,3
1,1,0.12,0.1212,0.74,0.2239,140,3
1,1,0.14,0.1364,0.69,0.194,44,0
1,1,0.22,0.2273,0.47,0.1343,64,0
1,1,0.22,0.2273,0.47,0.1343,71,0
1,1,0.24,0.2273,0.35,0.194,110,0
1,1,0.3,0.2879,0.26,0.2537,84,0
1,1,0.32,0.3182,0.21,0.1642,74,0
1,1,0.3,0.2879,0.28,0.194,125,3
1,1,0.3,0.3333,0.24,0.0,211,3
1,1,0.28,0.3182,0.28,0.0,174,3
1,1,0.26,0.303,0.33,0.0,101,0
1,1,0.22,0.2273,0.55,0.1343,63,0
1,1,0.2,0.2121,0.59,0.1343,47,0
1,1,0.2,0.2273,0.64,0.0896,43,0
1,1,0.18,0.2424,0.69,0.0,53,0
1,1,0.16,0.197,0.69,0.0896,30,0
1,1,0.14,0.2121,0.86,0.0,24,0
1,1,0.14,0.2121,0.8,0.0,15,0
1,1,0.12,0.197,0.8,0.0,10,0
1,1,0.12,0.1667,0.74,0.0896,4,0
1,1,0.12,0.1667,0.74,0.0896,1,0
1,1,0.12,0.1364,0.93,0.194,2,0
1,1,0.12,0.1515,0.8,0.1045,11,0
1,1,0.14,0.1515,0.86,0.1343,30,0
1,1,0.16,0.1818,0.64,0.1343,43,0
1,1,0.22,0.2121,0.41,0.2537,84,0
1,1,0.3,0.2727,0.28,0.3284,114,0
1,1,0.3,0.2727,0.39,0.4627,120,3
1,1,0.3,0.2727,0.39,0.4179,135,3
1,1,0.34,0.3182,0.31,0.2836,120,3
1,1,0.34,0.303,0.29,0.4179,174,3
1,1,0.34,0.303,0.29,0.4179,145,3
1,1,0.32,0.2879,0.31,0.5224,137,3
1,1,0.28,0.2576,0.38,0.3284,64,0
1,1,0.28,0.2727,0.38,0.1642,41,0
1,1,0.26,0.2576,0.41,0.2239,40,0
1,1,0.26,0.303,0.41,0.0,51,0
1,1,0.24,0.2576,0.44,0.0896,45,0
1,1,0.22,0.2273,0.51,0.1343,32,0
1,1,0.2,0.2273,0.64,0.1045,39,0
1,1,0.2,0.2273,0.59,0.0896,24,0
1,2,0.2,0.2273,0.75,0.0896,20,0
1,2,0.2,0.2273,0.69,0.1045,12,0
1,2,0.2,0.2121,0.69,0.1642,2,0
1,2,0.2,0.2121,0.69,0.1343,5,0
1,2,0.22,0.2727,0.55,0.0,3,0
1,2,0.22,0.2273,0.64,0.194,12,0
1,2,0.24,0.2273,0.6,0.2239,47,0
1,1,0.3,0.2727,0.45,0.3284,105,0
1,1,0.32,0.2879,0.39,0.4478,112,0
1,1,0.36,0.3182,0.32,0.4627,152,3
1,1,0.38,0.3939,0.29,0.3582,154,3
1,2,0.4,0.4091,0.3,0.4179,161,3
1,2,0.4,0.4091,0.3,0.2985,162,3
1,2,0.42,0.4242,0.28,0.3284,134,3
1,1,0.42,0.4242,0.28,0.3284,125,3
1,1,0.4,0.4091,0.32,0.2985,95,0
1,1,0.4,0.4091,0.35,0.2836,61,0
1,1,0.4,0.4091,0.35,0.3284,47,0
1,1,0.4,0.4091,0.35,0.3582,51,0
1,1,0.4,0.4091,0.35,0.2985,36,0
1,1,0.4,0.4091,0.35,0.3582,30,0
1,1,0.38,0.3939,0.37,0.3582,11,0
1,1,0.38,0.3939,0.37,0.3582,7,0
1,1,0.36,0.3333,0.4,0.2985,2,0
1,1,0.34,0.3182,0.46,0.2239,2,0
1,1,0.32,0.303,0.53,0.2836,2,0
1,1,0.32,0.303,0.53,0.2836,3,0
1,1,0.34,0.303,0.46,0.2985,26,0
1,1,0.34,0.303,0.46,0.2985,98,0
1,1,0.38,0.3939,0.4,0.4627,256,3
1,1,0.4,0.4091,0.37,0.3881,130,3
1,1,0.44,0.4394,0.33,0.2239,55,0
1,1,0.52,0.5,0.23,0.2537,53,0
1,1,0.56,0.5303,0.22,0.4478,126,3
1,1,0.58,0.5455,0.19,0.3881,120,3
1,1,0.6,0.5909,0.15,0.4925,90,0
1,1,0.56,0.5303,0.21,0.6567,90,0
1,1,0.52,0.5,0.27,0.4627,118,3
1,1,0.46,0.4545,0.33,0.6119,243,3
1,1,0.4,0.4091,0.4,0.6119,205,3
1,1,0.38,0.3939,0.43,0.4925,98,0
1,1,0.36,0.3182,0.46,0.4627,70,0
1,1,0.36,0.3182,0.5,0.5224,43,0
1,1,0.34,0.2879,0.46,0.6567,45,0
1,1,0.32,0.2879,0.49,0.4925,20,0
1,1,0.3,0.2727,0.49,0.4179,19,0
1,1,0.3,0.2424,0.42,0.7761,5,0
1,1,0.28,0.2273,0.41,0.6866,3,0
1,1,0.22,0.1818,0.37,0.5224,1,0
1,1,0.22,0.1818,0.32,0.4627,4,0
1,1,0.2,0.1818,0.32,0.3284,30,0
1,1,0.2,0.1818,0.32,0.3582,105,0
1,1,0.2,0.1818,0.32,0.3582,223,3
1,1,0.22,0.197,0.29,0.4478,110,0
1,1,0.24,0.2121,0.27,0.2836,52,0
1,1,0.26,0.2424,0.25,0.2537,57,0
1,1,0.28,0.2727,0.24,0.2537,71,0
1,1,0.32,0.303,0.21,0.2239,82,0
1,1,0.34,0.3182,0.19,0.2239,79,0
1,1,0.34,0.3333,0.19,0.1642,85,0
1,1,0.34,0.3182,0.19,0.2537,98,0
1,1,0.32,0.303,0.22,0.2239,206,3
1,1,0.3,0.303,0.22,0.1343,212,3
1,1,0.28,0.2879,0.26,0.1343,145,3
1,1,0.26,0.2727,0.33,0.1045,101,0
1,1,0.24,0.2879,0.52,0.0,66,0
1,1,0.24,0.2879,0.44,0.0,41,0
1,2,0.22,0.2576,0.44,0.0896,20,0
1,1,0.22,0.2576,0.41,0.0896,15,0
1,1,0.2,0.2273,0.44,0.0896,9,0
1,2,0.2,0.197,0.47,0.194,1,0
1,1,0.2,0.197,0.51,0.194,1,0
1,1,0.2,0.197,0.47,0.194,5,0
1,1,0.2,0.197,0.55,0.2239,33,0
1,2,0.2,0.197,0.55,0.2239,108,0
1,2,0.22,0.2273,0.55,0.1642,230,3
1,1,0.24,0.2121,0.52,0.2836,124,3
1,1,0.26,0.2273,0.41,0.3881,69,0
1,1,0.34,0.303,0.34,0.2985,66,0
1,1,0.38,0.3939,0.32,0.3284,86,0
1,1,0.42,0.4242,0.3,0.3582,93,0
1,1,0.46,0.4545,0.28,0.4179,82,0
1,1,0.46,0.4545,0.28,0.4179,117,0
1,1,0.46,0.4545,0.31,0.3881,122,3
1,1,0.46,0.4545,0.28,0.2836,255,3
1,1,0.4,0.4091,0.4,0.2239,222,3
1,1,0.34,0.3182,0.53,0.2239,161,3
1,1,0.38,0.3939,0.43,0.194,118,3
1,1,0.36,0.3485,0.46,0.194,92,0
1,1,0.34,0.3333,0.53,0.194,73,0
1,1,0.38,0.3939,0.4,0.2239,33,0
1,1,0.34,0.3333,0.53,0.194,17,0
1,1,0.34,0.3182,0.53,0.2239,6,0
1,2,0.34,0.3182,0.53,0.2239,6,0
1,1,0.34,0.3333,0.53,0.194,4,0
1,1,0.32,0.3182,0.57,0.194,4,0
1,1,0.32,0.3333,0.66,0.0896,12,0
1,1,0.3,0.303,0.7,0.1343,47,0
1,1,0.32,0.3333,0.57,0.1045,126,3
1,1,0.32,0.3333,0.57,0.0896,285,2
1,1,0.36,0.3485,0.57,0.194,179,3
1,1,0.38,0.3939,0.54,0.194,88,0
1,2,0.44,0.4394,0.44,0.2537,90,0
1,1,0.48,0.4697,0.41,0.2239,101,0
1,1,0.54,0.5152,0.34,0.2239,123,3
1,1,0.6,0.6212,0.31,0.2239,81,0
1,1,0.6,0.6061,0.28,0.2537,106,0
1,2,0.56,0.5303,0.35,0.2985,146,3
1,2,0.58,0.5455,0.32,0.2985,274,3
1,2,0.54,0.5152,0.42,0.2836,222,3
1,1,0.48,0.4697,0.55,0.3284,175,3
1,1,0.48,0.4697,0.59,0.3284,139,3
1,1,0.52,0.5,0.55,0.3881,124,3
1,1,0.5,0.4848,0.59,0.2836,76,0
1,1,0.46,0.4545,0.67,0.2985,44,0
